DV_MT,1992,3,143.31
DV_MT,1992,4,145.72
DV_MT,1993,1,147.30
DV_MT,1993,2,150.51
DV_MT,1993,3,153.59
DV_MT,1993,4,156.81
DV_MT,1994,1,160.15
DV_MT,1994,2,165.32
DV_MT,1994,3,168.57
DV_MT,1994,4,170.21
DV_MT,1995,1,172.61
DV_MT,1995,2,176.36
DV_MT,1995,3,179.95
DV_MT,1995,4,182.30
DV_MT,1996,1,184.84
DV_MT,1996,2,185.72
DV_MT,1996,3,187.25
DV_MT,1996,4,189.15
DV_MT,1997,1,191.05
DV_MT,1997,2,192.32
DV_MT,1997,3,195.22
DV_MT,1997,4,198.01
DV_MT,1998,1,200.42
DV_MT,1998,2,201.72
DV_MT,1998,3,204.08
DV_MT,1998,4,206.18
DV_MT,1999,1,208.09
DV_MT,1999,2,210.55
DV_MT,1999,3,212.93
DV_MT,1999,4,214.56
DV_MT,2000,1,218.76
DV_MT,2000,2,221.23
DV_MT,2000,3,224.47
DV_MT,2000,4,227.96
DV_MT,2001,1,233.33
DV_MT,2001,2,236.51
DV_MT,2001,3,239.44
DV_MT,2001,4,241.72
DV_MT,2002,1,244.24
DV_MT,2002,2,246.80
DV_MT,2002,3,250.78
DV_MT,2002,4,253.04
DV_MT,2003,1,255.33
DV_MT,2003,2,257.89
DV_MT,2003,3,261.02
DV_MT,2003,4,267.19
DV_MT,2004,1,271.71
DV_MT,2004,2,279.57
DV_MT,2004,3,291.54
DV_MT,2004,4,299.09
DV_MT,2005,1,308.68
DV_MT,2005,2,325.03
DV_MT,2005,3,340.30
DV_MT,2005,4,353.52
DV_MT,2006,1,362.42
DV_MT,2006,2,370.08
DV_MT,2006,3,375.81
DV_MT,2006,4,381.25
DV_MT,2007,1,383.64
DV_MT,2007,2,384.00
DV_MT,2007,3,380.51
DV_MT,2007,4,378.46
DV_MT,2008,1,373.28
DV_MT,2008,2,361.22
DV_MT,2008,3,344.56
DV_MT,2008,4,339.17
DV_MT,2009,1,340.23
DV_MT,2009,2,325.64
DV_MT,2009,3,312.53
DV_MT,2009,4,307.28
DV_MT,2010,1,300.86
DV_MT,2010,2,294.26
DV_MT,2010,3,295.77
DV_MT,2010,4,291.37
DV_MT,2011,1,279.10
DV_MT,2011,2,269.72
DV_MT,2011,3,272.04
DV_MT,2011,4,275.13
DV_MT,2012,1,273.57
DV_MT,2012,2,273.96
DV_MT,2012,3,280.60
DV_MT,2012,4,285.65
DV_MT,2013,1,290.35
DV_MT,2013,2,298.91
DV_MT,2013,3,306.99
DV_MT,2013,4,312.30
DV_MT,2014,1,316.63
DV_MT,2014,2,323.46
DV_MT,2014,3,328.94
DV_MT,2014,4,332.92
DV_MT,2015,1,337.27
DV_MT,2015,2,345.31
DV_MT,2015,3,353.34
DV_MT,2015,4,357.89
DV_MT,2016,1,362.47
DV_MT,2016,2,370.84
DV_MT,2016,3,378.70
DV_MT,2016,4,383.55
DV_MT,2017,1,388.89
DV_MT,2017,2,399.60
DV_MT,2017,3,407.99
DV_MT,2017,4,413.26
